"","sourceTaxonId","sourceTaxonIds","sourceTaxonName","sourceTaxonRank","sourceTaxonPathNames","sourceTaxonPathIds","sourceTaxonPathRankNames","sourceTaxonSpeciesName","sourceTaxonSpeciesId","sourceTaxonGenusName","sourceTaxonGenusId","sourceTaxonFamilyName","sourceTaxonFamilyId","sourceTaxonOrderName","sourceTaxonOrderId","sourceTaxonClassName","sourceTaxonClassId","sourceTaxonPhylumName","sourceTaxonPhylumId","sourceTaxonKingdomName","sourceTaxonKingdomId","sourceId","sourceOccurrenceId","sourceCatalogNumber","sourceBasisOfRecordId","sourceBasisOfRecordName","sourceLifeStageId","sourceLifeStageName","sourceBodyPartId","sourceBodyPartName","sourcePhysiologicalStateId","sourcePhysiologicalStateName","sourceSexId","sourceSexName","interactionTypeName","interactionTypeId","targetTaxonId","targetTaxonIds","targetTaxonName","targetTaxonRank","targetTaxonPathNames","targetTaxonPathIds","targetTaxonPathRankNames","targetTaxonSpeciesName","targetTaxonSpeciesId","targetTaxonGenusName","targetTaxonGenusId","targetTaxonFamilyName","targetTaxonFamilyId","targetTaxonOrderName","targetTaxonOrderId","targetTaxonClassName","targetTaxonClassId","targetTaxonPhylumName","targetTaxonPhylumId","targetTaxonKingdomName","targetTaxonKingdomId","targetId","targetOccurrenceId","targetCatalogNumber","targetBasisOfRecordId","targetBasisOfRecordName","targetLifeStageId","targetLifeStageName","targetBodyPartId","targetBodyPartName","targetPhysiologicalStateId","targetPhysiologicalStateName","targetSexId","targetSexName","decimalLatitude","decimalLongitude","localityId","localityName","eventDateUnixEpoch","argumentTypeId","referenceCitation","referenceDoi","referenceUrl","sourceCitation","sourceNamespace","sourceArchiveURI","sourceDOI","sourceLastSeenAtUnixEpoch","Insect","Plant","tot","Prez"
"32757","GBIF:1357942","EOL:15596 | GBIF:1345710 | GBIF:1357942 | INAT_TAXON:57669 | IRMNG:10235339 | IRMNG:1303151 | ITIS:154362 | ITIS:654470 | NCBI:1504018 | NCBI:1889321 | NCBI:205171 | NCBI:205194 | NCBI:205196 | NCBI:205242 | NCBI:205243 | NCBI:205482 | NCBI:48720 | OTT:1053841 | OTT:132205 | OTT:3263198 | OTT:5553430 | OTT:649397 | OTT:649403 | OTT:649407 | OTT:787749 | OTT:902202 | OTT:902204 | WD:Q517165","Andrena principalis","species","Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena principalis","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:7901 | GBIF:1345710 | GBIF:1357942","kingdom | phylum | class | order | family | genus | species","Andrena principalis","GBIF:1357942","Andrena","GBIF:1345710","Andrenidae","GBIF:7901","Hymenoptera","GBIF:1457","Insecta","GBIF:216","Arthropoda","GBIF:54","Animalia","GBIF:1","0ebe5dc8-d051-4a9f-b004-1897ced7fb92",NA,"UCSB-IZC00014648","","PreservedSpecimen","","Adult","","",NA,NA,NA,"Female","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","EOL:38093","EOL:38093 | GBIF:2882486 | INAT_TAXON:47179 | IRMNG:1041864 | ITIS:23467 | NCBI:83607 | OTT:573470 | WD:Q280566","Arctostaphylos","genus","Plantae | Tracheophyta | Magnoliopsida | Ericales | Ericaceae | Arctostaphylos","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4186 | EOL:4267 | EOL:38093","kingdom | phylum | class | order | family | genus","","","Arctostaphylos","EOL:38093","Ericaceae","EOL:4267","Ericales","EOL:4186","Magnoliopsida","EOL:283","Tracheophyta","EOL:4077","Plantae","EOL_V2:281","",NA,"","","PreservedSpecimen","","","","",NA,NA,NA,"",33.996689,-119.753683,"","Santa Cruz Island, S. Ridge Rd.",6.95779e+11,"https://en.wiktionary.org/wiki/support","https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115136","",NA,"University of California Santa Barbara Invertebrate Zoology Collection","globalbioticinteractions/ucsb-izc","https://github.com/globalbioticinteractions/ucsb-izc/archive/6df4a24cc54f3be77ee87dc520a8c26ef0519168.zip","","2020-07-15T02:00:37.813Z",1,1,2,1
"32760","GBIF:1357942","EOL:15596 | GBIF:1345710 | GBIF:1357942 | INAT_TAXON:57669 | IRMNG:10235339 | IRMNG:1303151 | ITIS:154362 | ITIS:654470 | NCBI:1504018 | NCBI:1889321 | NCBI:205171 | NCBI:205194 | NCBI:205196 | NCBI:205242 | NCBI:205243 | NCBI:205482 | NCBI:48720 | OTT:1053841 | OTT:132205 | OTT:3263198 | OTT:5553430 | OTT:649397 | OTT:649403 | OTT:649407 | OTT:787749 | OTT:902202 | OTT:902204 | WD:Q517165","Andrena principalis","species","Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena principalis","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:7901 | GBIF:1345710 | GBIF:1357942","kingdom | phylum | class | order | family | genus | species","Andrena principalis","GBIF:1357942","Andrena","GBIF:1345710","Andrenidae","GBIF:7901","Hymenoptera","GBIF:1457","Insecta","GBIF:216","Arthropoda","GBIF:54","Animalia","GBIF:1","0997c7eb-0dc6-4f34-936a-4eff1927bfb3",NA,"UCSB-IZC00015215","","PreservedSpecimen","","","","",NA,NA,NA,"Female","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","EOL:38093","EOL:38093 | GBIF:2882486 | INAT_TAXON:47179 | IRMNG:1041864 | ITIS:23467 | NCBI:83607 | OTT:573470 | WD:Q280566","Arctostaphylos","genus","Plantae | Tracheophyta | Magnoliopsida | Ericales | Ericaceae | Arctostaphylos","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4186 | EOL:4267 | EOL:38093","kingdom | phylum | class | order | family | genus","","","Arctostaphylos","EOL:38093","Ericaceae","EOL:4267","Ericales","EOL:4186","Magnoliopsida","EOL:283","Tracheophyta","EOL:4077","Plantae","EOL_V2:281","",NA,"","","PreservedSpecimen","","","","",NA,NA,NA,"",34.016667,-119.716667,"","Santa Cruz Island",6.95779e+11,"https://en.wiktionary.org/wiki/support","https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115345","",NA,"University of California Santa Barbara Invertebrate Zoology Collection","globalbioticinteractions/ucsb-izc","https://github.com/globalbioticinteractions/ucsb-izc/archive/6df4a24cc54f3be77ee87dc520a8c26ef0519168.zip","","2020-07-15T02:00:37.813Z",1,1,2,1
"32764","GBIF:1357942","EOL:15596 | GBIF:1345710 | GBIF:1357942 | INAT_TAXON:57669 | IRMNG:10235339 | IRMNG:1303151 | ITIS:154362 | ITIS:654470 | NCBI:1504018 | NCBI:1889321 | NCBI:205171 | NCBI:205194 | NCBI:205196 | NCBI:205242 | NCBI:205243 | NCBI:205482 | NCBI:48720 | OTT:1053841 | OTT:132205 | OTT:3263198 | OTT:5553430 | OTT:649397 | OTT:649403 | OTT:649407 | OTT:787749 | OTT:902202 | OTT:902204 | WD:Q517165","Andrena principalis","species","Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena principalis","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:7901 | GBIF:1345710 | GBIF:1357942","kingdom | phylum | class | order | family | genus | species","Andrena principalis","GBIF:1357942","Andrena","GBIF:1345710","Andrenidae","GBIF:7901","Hymenoptera","GBIF:1457","Insecta","GBIF:216","Arthropoda","GBIF:54","Animalia","GBIF:1","01684f2c-a5d5-4b27-b348-ec4f3f493cc7",NA,"UCSB-IZC00014789","","PreservedSpecimen","","","","",NA,NA,NA,"female","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","EOL:38093","EOL:38093 | GBIF:2882486 | INAT_TAXON:47179 | IRMNG:1041864 | ITIS:23467 | NCBI:83607 | OTT:573470 | WD:Q280566","Arctostaphylos","genus","Plantae | Tracheophyta | Magnoliopsida | Ericales | Ericaceae | Arctostaphylos","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4186 | EOL:4267 | EOL:38093","kingdom | phylum | class | order | family | genus","","","Arctostaphylos","EOL:38093","Ericaceae","EOL:4267","Ericales","EOL:4186","Magnoliopsida","EOL:283","Tracheophyta","EOL:4077","Plantae","EOL_V2:281","",NA,"","","PreservedSpecimen","","","","",NA,NA,NA,"",33.996689,-119.753683,"","Santa Cruz Island; South Ridge Road",6.95779e+11,"https://en.wiktionary.org/wiki/support","https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=115178","",NA,"University of California Santa Barbara Invertebrate Zoology Collection","globalbioticinteractions/ucsb-izc","https://github.com/globalbioticinteractions/ucsb-izc/archive/6df4a24cc54f3be77ee87dc520a8c26ef0519168.zip","","2020-07-15T02:00:37.813Z",1,1,2,1
"32812","GBIF:1357897","GBIF:1357897 | IRMNG:11191734 | ITIS:654473 | OTT:3262836","Andrena prunorum","species","Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena prunorum","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:7901 | GBIF:1345710 | GBIF:1357897","kingdom | phylum | class | order | family | genus | species","Andrena prunorum","GBIF:1357897","Andrena","GBIF:1345710","Andrenidae","GBIF:7901","Hymenoptera","GBIF:1457","Insecta","GBIF:216","Arthropoda","GBIF:54","Animalia","GBIF:1","urn:uuid:881ed4d6-d8e1-11e2-99a2-0026552be7ea",NA,"AMNH_BEE 00236606","","PreservedSpecimen","","Adult","","",NA,NA,NA,"Female","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","EOL:60977","EOL:60977 | GBIF:2874694 | INAT_TAXON:51305 | IRMNG:1030871 | ITIS:22303 | NCBI:63084 | OTT:941999 | WD:Q164163 | WORMS:416040","Tamarix","genus","Plantae | Tracheophyta | Magnoliopsida | Caryophyllales | Tamaricaceae | tamarix","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4223 | EOL:4464 | EOL:60977","kingdom | phylum | class | order | family | genus","","","tamarix","EOL:60977","Tamaricaceae","EOL:4464","Caryophyllales","EOL:4223","Magnoliopsida","EOL:283","Tracheophyta","EOL:4077","Plantae","EOL_V2:281","",NA,"","","PreservedSpecimen","","","","",NA,NA,NA,"",35.36,-117.98,"","Red Rock Canyon, 1 mi S of Ricardo",-3.39379e+11,"https://en.wiktionary.org/wiki/support","Digital Bee Collections Network, 2014 (and updates). Version: 2016-03-08. National Science Foundation grant DBI 0956388","",NA,"Digital Bee Collections Network, 2014 (and updates). Version: 2015-03-18. National Science Foundation grant DBI 0956388; PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: 08 Mar 2016. National Science Foundation grant DBI#0316495; Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 08 Mar 2016. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115","globalbioticinteractions/arthropodEasyCaptureAMNH","https://github.com/globalbioticinteractions/arthropodEasyCaptureAMNH/archive/807106a10ebe614cae6125410dca3a349aa89892.zip","","2020-07-15T02:20:21.306Z",1,1,2,1
"32813","GBIF:1357897","GBIF:1357897 | IRMNG:11191734 | ITIS:654473 | OTT:3262836","Andrena prunorum","species","Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena prunorum","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:7901 | GBIF:1345710 | GBIF:1357897","kingdom | phylum | class | order | family | genus | species","Andrena prunorum","GBIF:1357897","Andrena","GBIF:1345710","Andrenidae","GBIF:7901","Hymenoptera","GBIF:1457","Insecta","GBIF:216","Arthropoda","GBIF:54","Animalia","GBIF:1","urn:uuid:881ed4d6-d8e1-11e2-99a2-0026552be7ea",NA,"AMNH_BEE 00236606","","LabelObservation","","Adult","","",NA,NA,NA,"Female","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","EOL:60977","EOL:60977 | GBIF:2874694 | INAT_TAXON:51305 | IRMNG:1030871 | ITIS:22303 | NCBI:63084 | OTT:941999 | WD:Q164163 | WORMS:416040","Tamarix","genus","Plantae | Tracheophyta | Magnoliopsida | Caryophyllales | Tamaricaceae | tamarix","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4223 | EOL:4464 | EOL:60977","kingdom | phylum | class | order | family | genus","","","tamarix","EOL:60977","Tamaricaceae","EOL:4464","Caryophyllales","EOL:4223","Magnoliopsida","EOL:283","Tracheophyta","EOL:4077","Plantae","EOL_V2:281","",NA,"","","LabelObservation","","","","",NA,NA,NA,"",35.36,-117.98,"","Red Rock Canyon, 1 mi S of Ricardo",-3.39379e+11,"https://en.wiktionary.org/wiki/support","Digital Bee Collections Network, 2014 (and updates). Version: 2016-03-08. National Science Foundation grant DBI 0956388","",NA,"Digital Bee Collections Network, 2014 (and updates). Version: 2015-03-18. National Science Foundation grant DBI 0956388; PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: 08 Mar 2016. National Science Foundation grant DBI#0316495; Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 08 Mar 2016. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115","globalbioticinteractions/arthropodEasyCaptureAMNH","https://github.com/globalbioticinteractions/arthropodEasyCaptureAMNH/archive/807106a10ebe614cae6125410dca3a349aa89892.zip","","2020-07-15T02:20:21.306Z",1,1,2,1
"32816","GBIF:1357897","GBIF:1357897 | IRMNG:11191734 | ITIS:654473 | OTT:3262836","Andrena prunorum","species","Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena prunorum","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:7901 | GBIF:1345710 | GBIF:1357897","kingdom | phylum | class | order | family | genus | species","Andrena prunorum","GBIF:1357897","Andrena","GBIF:1345710","Andrenidae","GBIF:7901","Hymenoptera","GBIF:1457","Insecta","GBIF:216","Arthropoda","GBIF:54","Animalia","GBIF:1","urn:uuid:881eb0e6-d8e1-11e2-99a2-0026552be7ea",NA,"AMNH_BEE 00236598","","PreservedSpecimen","","Adult","","",NA,NA,NA,"Male","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","EOL:38390","EOL:38390 | GBIF:3042506 | IRMNG:1352038 | ITIS:23054 | NCBI:3705 | NCBI:910407 | OTT:309288 | OTT:5154811 | WD:Q58677","Brassica","genus","Plantae | Tracheophyta | Magnoliopsida | Brassicales | Brassicaceae | Brassica","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4207 | EOL:4219 | EOL:38390","kingdom | phylum | class | order | family | genus","","","Brassica","EOL:38390","Brassicaceae","EOL:4219","Brassicales","EOL:4207","Magnoliopsida","EOL:283","Tracheophyta","EOL:4077","Plantae","EOL_V2:281","",NA,"","","PreservedSpecimen","","","","",NA,NA,NA,"",34.18972,-118.13028,"","Altadena",-1.12925e+11,"https://en.wiktionary.org/wiki/support","Digital Bee Collections Network, 2014 (and updates). Version: 2016-03-08. National Science Foundation grant DBI 0956388","",NA,"Digital Bee Collections Network, 2014 (and updates). Version: 2015-03-18. National Science Foundation grant DBI 0956388; PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: 08 Mar 2016. National Science Foundation grant DBI#0316495; Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 08 Mar 2016. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115","globalbioticinteractions/arthropodEasyCaptureAMNH","https://github.com/globalbioticinteractions/arthropodEasyCaptureAMNH/archive/807106a10ebe614cae6125410dca3a349aa89892.zip","","2020-07-15T02:20:21.306Z",1,1,2,1
"32817","GBIF:1357897","GBIF:1357897 | IRMNG:11191734 | ITIS:654473 | OTT:3262836","Andrena prunorum","species","Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena prunorum","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:7901 | GBIF:1345710 | GBIF:1357897","kingdom | phylum | class | order | family | genus | species","Andrena prunorum","GBIF:1357897","Andrena","GBIF:1345710","Andrenidae","GBIF:7901","Hymenoptera","GBIF:1457","Insecta","GBIF:216","Arthropoda","GBIF:54","Animalia","GBIF:1","urn:uuid:881eb0e6-d8e1-11e2-99a2-0026552be7ea",NA,"AMNH_BEE 00236598","","LabelObservation","","Adult","","",NA,NA,NA,"Male","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","EOL:38390","EOL:38390 | GBIF:3042506 | IRMNG:1352038 | ITIS:23054 | NCBI:3705 | NCBI:910407 | OTT:309288 | OTT:5154811 | WD:Q58677","Brassica","genus","Plantae | Tracheophyta | Magnoliopsida | Brassicales | Brassicaceae | Brassica","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4207 | EOL:4219 | EOL:38390","kingdom | phylum | class | order | family | genus","","","Brassica","EOL:38390","Brassicaceae","EOL:4219","Brassicales","EOL:4207","Magnoliopsida","EOL:283","Tracheophyta","EOL:4077","Plantae","EOL_V2:281","",NA,"","","LabelObservation","","","","",NA,NA,NA,"",34.18972,-118.13028,"","Altadena",-1.12925e+11,"https://en.wiktionary.org/wiki/support","Digital Bee Collections Network, 2014 (and updates). Version: 2016-03-08. National Science Foundation grant DBI 0956388","",NA,"Digital Bee Collections Network, 2014 (and updates). Version: 2015-03-18. National Science Foundation grant DBI 0956388; PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: 08 Mar 2016. National Science Foundation grant DBI#0316495; Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 08 Mar 2016. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115","globalbioticinteractions/arthropodEasyCaptureAMNH","https://github.com/globalbioticinteractions/arthropodEasyCaptureAMNH/archive/807106a10ebe614cae6125410dca3a349aa89892.zip","","2020-07-15T02:20:21.306Z",1,1,2,1
"32818","GBIF:1357897","GBIF:1357897 | IRMNG:11191734 | ITIS:654473 | OTT:3262836","Andrena prunorum","species","Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena prunorum","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:7901 | GBIF:1345710 | GBIF:1357897","kingdom | phylum | class | order | family | genus | species","Andrena prunorum","GBIF:1357897","Andrena","GBIF:1345710","Andrenidae","GBIF:7901","Hymenoptera","GBIF:1457","Insecta","GBIF:216","Arthropoda","GBIF:54","Animalia","GBIF:1","urn:uuid:881eb082-d8e1-11e2-99a2-0026552be7ea",NA,"AMNH_BEE 00236597","","PreservedSpecimen","","Adult","","",NA,NA,NA,"Male","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","EOL:38390","EOL:38390 | GBIF:3042506 | IRMNG:1352038 | ITIS:23054 | NCBI:3705 | NCBI:910407 | OTT:309288 | OTT:5154811 | WD:Q58677","Brassica","genus","Plantae | Tracheophyta | Magnoliopsida | Brassicales | Brassicaceae | Brassica","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4207 | EOL:4219 | EOL:38390","kingdom | phylum | class | order | family | genus","","","Brassica","EOL:38390","Brassicaceae","EOL:4219","Brassicales","EOL:4207","Magnoliopsida","EOL:283","Tracheophyta","EOL:4077","Plantae","EOL_V2:281","",NA,"","","PreservedSpecimen","","","","",NA,NA,NA,"",34.18972,-118.13028,"","Altadena",-1.12925e+11,"https://en.wiktionary.org/wiki/support","Digital Bee Collections Network, 2014 (and updates). Version: 2016-03-08. National Science Foundation grant DBI 0956388","",NA,"Digital Bee Collections Network, 2014 (and updates). Version: 2015-03-18. National Science Foundation grant DBI 0956388; PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: 08 Mar 2016. National Science Foundation grant DBI#0316495; Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 08 Mar 2016. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115","globalbioticinteractions/arthropodEasyCaptureAMNH","https://github.com/globalbioticinteractions/arthropodEasyCaptureAMNH/archive/807106a10ebe614cae6125410dca3a349aa89892.zip","","2020-07-15T02:20:21.306Z",1,1,2,1
"32819","GBIF:1357897","GBIF:1357897 | IRMNG:11191734 | ITIS:654473 | OTT:3262836","Andrena prunorum","species","Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena prunorum","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:7901 | GBIF:1345710 | GBIF:1357897","kingdom | phylum | class | order | family | genus | species","Andrena prunorum","GBIF:1357897","Andrena","GBIF:1345710","Andrenidae","GBIF:7901","Hymenoptera","GBIF:1457","Insecta","GBIF:216","Arthropoda","GBIF:54","Animalia","GBIF:1","urn:uuid:881eb082-d8e1-11e2-99a2-0026552be7ea",NA,"AMNH_BEE 00236597","","LabelObservation","","Adult","","",NA,NA,NA,"Male","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","EOL:38390","EOL:38390 | GBIF:3042506 | IRMNG:1352038 | ITIS:23054 | NCBI:3705 | NCBI:910407 | OTT:309288 | OTT:5154811 | WD:Q58677","Brassica","genus","Plantae | Tracheophyta | Magnoliopsida | Brassicales | Brassicaceae | Brassica","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4207 | EOL:4219 | EOL:38390","kingdom | phylum | class | order | family | genus","","","Brassica","EOL:38390","Brassicaceae","EOL:4219","Brassicales","EOL:4207","Magnoliopsida","EOL:283","Tracheophyta","EOL:4077","Plantae","EOL_V2:281","",NA,"","","LabelObservation","","","","",NA,NA,NA,"",34.18972,-118.13028,"","Altadena",-1.12925e+11,"https://en.wiktionary.org/wiki/support","Digital Bee Collections Network, 2014 (and updates). Version: 2016-03-08. National Science Foundation grant DBI 0956388","",NA,"Digital Bee Collections Network, 2014 (and updates). Version: 2015-03-18. National Science Foundation grant DBI 0956388; PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: 08 Mar 2016. National Science Foundation grant DBI#0316495; Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 08 Mar 2016. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115","globalbioticinteractions/arthropodEasyCaptureAMNH","https://github.com/globalbioticinteractions/arthropodEasyCaptureAMNH/archive/807106a10ebe614cae6125410dca3a349aa89892.zip","","2020-07-15T02:20:21.306Z",1,1,2,1
"32820","GBIF:1357897","GBIF:1357897 | IRMNG:11191734 | ITIS:654473 | OTT:3262836","Andrena prunorum","species","Animalia | Arthropoda | Insecta | Hymenoptera | Andrenidae | Andrena | Andrena prunorum","GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:7901 | GBIF:1345710 | GBIF:1357897","kingdom | phylum | class | order | family | genus | species","Andrena prunorum","GBIF:1357897","Andrena","GBIF:1345710","Andrenidae","GBIF:7901","Hymenoptera","GBIF:1457","Insecta","GBIF:216","Arthropoda","GBIF:54","Animalia","GBIF:1","urn:uuid:881eb028-d8e1-11e2-99a2-0026552be7ea",NA,"AMNH_BEE 00236596","","PreservedSpecimen","","Adult","","",NA,NA,NA,"Male","interactsWith","http://purl.obolibrary.org/obo/RO_0002437","EOL:38390","EOL:38390 | GBIF:3042506 | IRMNG:1352038 | ITIS:23054 | NCBI:3705 | NCBI:910407 | OTT:309288 | OTT:5154811 | WD:Q58677","Brassica","genus","Plantae | Tracheophyta | Magnoliopsida | Brassicales | Brassicaceae | Brassica","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4207 | EOL:4219 | EOL:38390","kingdom | phylum | class | order | family | genus","","","Brassica","EOL:38390","Brassicaceae","EOL:4219","Brassicales","EOL:4207","Magnoliopsida","EOL:283","Tracheophyta","EOL:4077","Plantae","EOL_V2:281","",NA,"","","PreservedSpecimen","","","","",NA,NA,NA,"",34.18972,-118.13028,"","Altadena",-1.12925e+11,"https://en.wiktionary.org/wiki/support","Digital Bee Collections Network, 2014 (and updates). Version: 2016-03-08. National Science Foundation grant DBI 0956388","",NA,"Digital Bee Collections Network, 2014 (and updates). Version: 2015-03-18. National Science Foundation grant DBI 0956388; PBI: Phytophagous Insects as a Model Group for Documenting Planetary Biodiversity (Insecta: Heteroptera: Miridae: Orthotylinae, Phylinae). Version: 08 Mar 2016. National Science Foundation grant DBI#0316495; Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 08 Mar 2016. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115","globalbioticinteractions/arthropodEasyCaptureAMNH","https://github.com/globalbioticinteractions/arthropodEasyCaptureAMNH/archive/807106a10ebe614cae6125410dca3a349aa89892.zip","","2020-07-15T02:20:21.306Z",1,1,2,1
